"Medallion","PickupTime","DropOffTime","Passengers","Distance","latlngList"
"2468570D236264C619998C6C57FF1612","2013-01-13 02:05:00","2013-01-13 02:23:00","1","7.33","40.6660961,-73.99545669999999,40.6804423,-74.0032341,40.6661835,-73.99537459999999,40.7246025,-73.948251,40.7206612,-73.9449044,40.6667091,-73.99630499999999,40.7236292,-73.9507141,40.7237713,-73.95079419999999,"
"2DA69B9659AF1B087A3BC7D5FEF3B2B7","2013-01-13 10:23:00","2013-01-13 10:32:00","3","1.89","40.7252622,-74.0100439,40.7289946,-74.0093713,40.7258167,-74.0109518,40.7146768,-74.01368719999999,40.7251041,-73.9951193,"
"0A6716952AE1B7B1EB901776A8DB82C8","2013-01-13 10:48:00","2013-01-13 11:07:00","4","4.71",""
"8A9167F9028DAD6758688CC9D0B47061","2013-01-13 10:37:00","2013-01-13 10:44:00","5","1.92",""
"0E5C91D3EEB96AB7E08EA3955EAC1CCC","2013-01-13 11:01:00","2013-01-13 11:04:00","1","0.56","40.7813577,-73.9539954,40.7778541,-73.9457108,40.7780735,-73.94554699999999,"
"5FAD00C3D55A3FD129B01F72A40F9DF6","2013-01-13 11:00:00","2013-01-13 11:08:00","1","0.67","40.7557788,-74.0019878,40.7526268,-73.9944841,40.7578369,-74.0009644,40.7576834,-74.0005904,40.7580458,-74.00081150000001,"
"11DF9373A46893FEA6B3C9BC6568745F","2013-01-13 10:53:00","2013-01-13 11:13:00","1","11.15","40.7460215,-73.9767985,40.7352618,-73.91921549999999,40.7740489,-73.87288749999999,40.7723377,-73.8763484,40.7352395,-73.9212929,40.7666445,-73.8890241,40.7665344,-73.8935003,40.7462889,-73.9740873,40.747705,-73.98076549999999,40.7732152,-73.8761312,40.7468138,-73.9816617,40.7552637,-73.8994919,"
"0E07982309A43DFB47ADA2A639635657","2013-01-13 10:59:00","2013-01-13 11:11:00","5","8.55","40.7023375,-73.9925006,40.72612760000001,-73.90285,40.7336446,-73.8700975,40.7333374,-73.86926,40.7321176,-73.9255804,40.7325457,-73.8710031,40.7022501,-73.9927398,40.733501,-73.86893549999999,40.7284865,-73.8856383,40.7016139,-73.9904049,"
"4A15E823A8D4B398CFC16683EBD6956B","2013-01-13 02:10:00","2013-01-13 02:22:00","1","5.28","40.7194479,-73.9446248,40.7189346,-73.94610449999999,40.6960476,-73.9871132,40.7199374,-73.9441725,40.6958738,-73.9822429,40.6914605,-73.98735529999999,40.7304541,-73.9514075,40.7303144,-73.9529282,40.6962789,-73.9794962,40.6826608,-73.99321929999999,"
"81EE52118846F231A6921B307C85D98E","2013-01-13 10:42:00","2013-01-13 10:50:00","1","2.61","40.8041636,-73.96300029999999,40.7940591,-73.9703639,40.774579,-73.9896414,40.795861,-73.9765567,40.7807171,-73.98701369999999,40.7961459,-73.9752951,40.7745532,-73.9896601,40.7814843,-73.9868863,40.7750554,-73.9907661,"
"5BAA40F73352E3A1CB648ACDC5445D05","2013-01-13 10:46:00","2013-01-13 10:56:00","2","3.41","40.7489478,-73.9373169,40.7644071,-73.9666045,40.7621849,-73.96613339999999,40.7433838,-73.9192722,40.7640606,-73.964789,40.7597364,-73.9610436,40.76474779999999,-73.96636939999999,40.7606335,-73.9630817,"
"822FD04E2877C11A22383ABF0B800531","2013-01-13 00:51:00","2013-01-13 00:55:00","1","1.18","40.8006702,-73.9618322,40.78946819999999,-73.9732451,40.78842420000001,-73.97076109999999,"
"095634913A7AF53EF36D96132EB841D1","2013-01-13 10:37:00","2013-01-13 10:48:00","1","0.15","40.7111237,-74.0146713,40.71944999999999,-74.0061372,40.7101029,-74.01642079999999,40.7190496,-74.00525259999999,40.7143859,-74.0101409,40.7115432,-74.0157396,40.7152122,-74.0132058,40.7098045,-74.01465929999999,"
"BB5B8586363E8796B1C3E3B8AB323439","2013-01-13 10:54:00","2013-01-13 11:03:00","2","2.13","40.7706166,-73.9485948,40.7761252,-73.9760244,40.782032,-73.97171879999999,40.776788,-73.9632319,"
"3A40E4794F809F9CE3EFB2F3A08E5F09","2013-01-13 10:40:00","2013-01-13 10:46:00","1","1.32","40.7591625,-73.988378,40.7582471,-73.9862192,40.7623604,-73.97043529999999,40.7585607,-73.9860242,40.7674137,-73.9823909,"
"F051BFCF7C2F3D875B396377FF865E7C","2013-01-13 10:48:00","2013-01-13 10:51:00","1","0.92","40.74579600000001,-73.993808,40.753554,-73.98504299999999,40.753254,-73.9843092,40.7447955,-73.99142189999999,"
"67267A1B52E5F75FF91025270EF184B3","2013-01-13 11:18:00","2013-01-13 11:21:00","1","0.69","40.7548529,-73.9841244,40.7531712,-73.98012469999999,40.7579537,-73.98552099999999,40.7567653,-73.98270230000001,40.757675,-73.9857627,"
"21A7261D9F52200BF05AF887128344B9","2013-01-13 05:42:00","2013-01-13 05:58:00","2","5.59","40.746293,-73.9747442,40.76426,-73.88316120000002,40.7647383,-73.894821,40.7588958,-73.9643219,40.7455978,-73.97320169999999,40.7612341,-73.8826076,40.759306,-73.9652891,40.7657851,-73.8926685,40.7370737,-73.9320202,40.7545383,-73.8988079,"
"0A63FC93E7E6AFB219214DA3AACA3762","2013-01-13 03:48:00","2013-01-13 04:02:00","3","3.55","40.7207707,-73.9958133,40.7447606,-73.995173,40.7278958,-74.0054459,40.7276757,-74.00314879999999,40.7604235,-73.9911776,40.74717,-74.0008625,40.7246417,-73.9942195,40.72826389999999,-74.002879,40.7295661,-74.00512049999999,"
"6EC2D904D0C404EC3E8DC9A8D9893F51","2013-01-13 10:59:00","2013-01-13 11:09:00","5","2.43","40.7158526,-74.00896999999999,40.6936031,-73.9888405,40.7111369,-74.0033323,40.7114005,-74.0086398,40.7125698,-74.0076541,40.7119752,-74.0058488,40.71384210000001,-74.0105848,40.6921742,-73.98911919999999,"
"0CC4D181FF050AE7238AAA956DF1096D","2013-01-13 10:29:00","2013-01-13 10:52:00","1","11.26","40.746293,-73.9747442,40.7715404,-73.8715459,40.7598002,-73.9763044,40.7611488,-73.9795276,40.7683654,-73.86259679999999,40.7455978,-73.97320169999999,40.7717709,-73.8697153,40.7702659,-73.86475159999999,40.7609821,-73.9796501,40.7661515,-73.8912251,40.7647383,-73.894821,40.757289,-73.9781186,40.7679876,-73.8641538,40.7536329,-73.9694279,40.7729806,-73.8701646,40.7370737,-73.9320202,40.7545383,-73.8988079,40.7715689,-73.8752585,"
"27135B04F7ED619F788D551CBD01028C","2013-01-13 11:04:00","2013-01-13 11:11:00","1","1.7","40.7494912,-73.9754028,40.7576956,-73.9693831,40.74335019999999,-73.9841347,40.7452895,-73.9868521,40.7446813,-73.9873061,40.7463913,-73.9817686,40.75798289999999,-73.9700652,40.7508261,-73.9785728,40.7447351,-73.9855283,"
"7E1F23B2F2E4935FD2FA222EAE4C9D74","2013-01-13 00:38:00","2013-01-13 00:41:00","2","0.82","40.766529,-73.9509769,40.7668696,-73.9537367,40.7661608,-73.95423699999999,40.7797686,-73.9443786,40.7652837,-73.95209,40.7667446,-73.95073110000001,40.7816669,-73.94888449999999,"
"1E4422E1D46FF8824C0B9138B8657058","2013-01-13 07:02:00","2013-01-13 07:06:00","2","0.97","40.7616616,-73.9865631,40.7559504,-73.99072319999999,40.7569498,-73.9931015,40.7644451,-73.99316759999999,"
"AAF7BAA49A7C63124C4C679662893891","2013-01-13 10:58:00","2013-01-13 11:07:00","1","1.7","40.77048,-73.98385499999999,40.7501798,-73.99492529999999,40.770434,-73.9843075,40.76921230000001,-73.9847724,40.7496747,-73.9952986,40.7509146,-73.9981561,"
"67651B7D17DF408749E8475B12A22EB8","2013-01-13 11:51:00","2013-01-13 00:08:00","1","6.75","40.7170412,-74.0143946,40.7165197,-74.01321639999999,40.75918240000001,-73.9582643,40.7596329,-73.95815449999999,40.7640258,-73.9685725,40.7066873,-74.0162055,40.7014372,-74.0119515,"
"13FB95B01C478AD2D415D07FA7ABD4AF","2013-01-13 00:16:00","2013-01-13 00:22:00","1","0.99","40.7815196,-73.9627152,40.7808742,-73.9565762,40.7857007,-73.9702805,40.7789085,-73.9582618,"
"57AF5221984EF7A77C03FF0410250743","2013-01-13 10:44:00","2013-01-13 11:06:00","1","4.47","40.69023070000001,-73.99436399999999,40.691347,-73.9982321,40.7157954,-73.9948569,40.7393226,-73.9919637,40.6895907,-73.9946729,40.6933458,-73.9992568,40.7204095,-73.99400810000002,40.7199134,-73.9929374,40.728308,-73.9907223,40.7363627,-73.98495230000002,40.6999641,-73.9848476,"
"3C91D87EA60B8770E5DD4417FB49940A","2013-01-13 02:00:00","2013-01-13 02:22:00","5","10.82","40.6824576,-73.9762856,40.7695395,-73.9128506,40.6889079,-73.98089039999999,40.7710616,-73.9176598,40.6958738,-73.9822429,40.7713456,-73.922843,40.6962789,-73.9794962,40.7671405,-73.9040717,40.7698701,-73.92408089999999,40.6959436,-73.9843731,40.6768984,-73.9801268,40.7687341,-73.90714419999999,40.7700627,-73.9244949,40.7724743,-73.919585,40.77096239999999,-73.9214117,40.7320882,-73.9254127,40.7545383,-73.8988079,"
"313331ED5239D808BCA7444CA77FC69F","2013-01-13 00:18:00","2013-01-13 00:23:00","1","1.53","40.7978478,-73.9636732,40.8003536,-73.95824780000001,40.8072274,-73.94597639999999,40.799482,-73.9553698,40.8089533,-73.9482477,40.8078142,-73.9455473,40.7967545,-73.9609914,"
"FCD0EEBF13F6FEADE22E0B3133928C4A","2013-01-13 00:46:00","2013-01-13 00:56:00","2","0.87","40.7603568,-73.9912263,40.7598462,-73.984197,40.7579537,-73.98552099999999,40.7556772,-73.99464180000001,40.7604907,-73.9857124,"
"89E7FA35C19DB9FA73C7635177216E0C","2013-01-13 05:40:00","2013-01-13 05:55:00","1","5.35","40.7352618,-73.91921549999999,40.7352395,-73.9212929,40.748421,-73.89674219999999,40.7476287,-73.976744,40.7470005,-73.8952939,40.7545607,-73.9716661,40.7476372,-73.8839418,40.7470002,-73.9756979,40.7477282,-73.88395539999999,40.7463242,-73.89631430000001,40.74845870000001,-73.89630869999999,40.754064,-73.97046780000001,40.7462889,-73.9740873,"
"4E34743EA626BD94739D72FD96003FC7","2013-01-13 10:48:00","2013-01-13 10:54:00","1","1.48","40.789576,-73.969616,40.7884852,-73.9670222,40.7764387,-73.9600584,40.7756932,-73.96060469999999,40.782032,-73.97171879999999,40.776788,-73.9632319,"
"E33A1F7A914B2C8AE7F60306BB24055B","2013-01-13 05:49:00","2013-01-13 05:57:00","5","3.79","40.7194479,-73.9446248,40.717581,-73.98583839999999,40.7189346,-73.94610449999999,40.7199374,-73.9441725,40.7100294,-73.960424,40.7267762,-73.9476765,40.7263269,-73.949039,40.7213867,-73.9937068,40.7204095,-73.99400810000002,40.7141402,-73.95293889999999,"
"8FE2BA72AA295482AAA30750B45A2DF2","2013-01-13 10:58:00","2013-01-13 11:07:00","1","1.71","40.7488768,-73.9835155,40.756319,-73.9614079,40.7560558,-73.9615985,40.7454342,-73.9753917,40.75799809999999,-73.96624150000001,"
"C202C1DF070CCD5254FA4CC1629AE0A0","2013-01-13 10:36:00","2013-01-13 10:46:00","4","1.63","40.77384319999999,-73.9821158,40.7672614,-73.9667539,40.7654509,-73.9680703,40.7778523,-73.9819586,40.7819976,-73.979168,40.768646,-73.9698114,40.76609089999999,-73.96958939999999,40.7724388,-73.978741,40.7679688,-73.9682169,"
"B910443ED6AEECD7462E7288C30558EF","2013-01-13 05:32:00","2013-01-13 05:59:00","5","11.84","40.746293,-73.9747442,40.7357378,-73.8111208,40.7455978,-73.97320169999999,40.7536329,-73.9694279,40.761038,-73.98701500000001,40.7392082,-73.8171072,40.7345699,-73.8148373,40.7399005,-73.8185149,40.7599981,-73.9877702,40.73855349999999,-73.8150427,"
