"Medallion","PickupTime","DropOffTime","Passengers","Distance","latlngList"
"6C837CE001AB76E2E95A3E362B5C74B8","2013-01-13 10:33:00","2013-01-13 10:40:00","1","1.55","40.7604762,-73.9837592,40.7562985,-73.9738162,40.75124659999999,-73.9904727,"
"698D99C5B24DCFEF8BF4481BA0C2E58A","2013-01-13 08:17:00","2013-01-13 08:27:00","2","2.35","40.7643569,-73.923462,40.7673204,-73.9298625,40.7506585,-73.94566879999999,40.7516741,-73.9477619,40.7676453,-73.92078149999999,40.766371,-73.9199576,"
"FB3F9ACCEB8FF83584DC597A71C39130","2013-01-13 11:45:00","2013-01-13 11:54:00","1","1.87","40.7604326,-73.9700529,40.7616555,-73.9708424,40.7609779,-73.97134419999999,40.7741383,-73.981199,40.7683147,-73.9822149,40.7663149,-73.98188309999999,40.7729749,-73.9820359,"
"282DCAD1FE61D972E2F8F7BB6C8E3AC5","2013-01-13 03:26:00","2013-01-13 03:38:00","1","3.07","40.7599072,-73.9587955,40.7437815,-73.97352070000001,40.74126870000001,-73.97534019999999,40.7431796,-73.97211399999999,40.7417168,-73.98103019999999,40.75918240000001,-73.9582643,40.771243,-73.95053380000002,40.7438532,-73.97159769999999,40.7596329,-73.95815449999999,40.7431951,-73.9799523,40.7463222,-73.9694962,"
"0E5C91D3EEB96AB7E08EA3955EAC1CCC","2013-01-13 10:21:00","2013-01-13 10:36:00","1","5.57","40.7200253,-74.0101701,40.7149101,-74.0113686,40.75918240000001,-73.9582643,40.7639932,-73.9587835,40.7596329,-73.95815449999999,40.7608662,-73.9610606,40.7671495,-73.9668405,40.7066873,-74.0162055,40.7152122,-74.0132058,40.7672584,-73.96651640000002,40.7014372,-74.0119515,"
"632A1F7492DD77C1EF640EB9784A281C","2013-01-13 11:20:00","2013-01-13 11:29:00","5","2.0","40.7502839,-73.9948484,40.767758,-73.9821527,40.7689007,-73.9819886,40.7491339,-73.9920851,40.7690048,-73.9823655,"
"799153A138F4E8334A1A95AE25040B83","2013-01-13 03:26:00","2013-01-13 03:40:00","1","3.74","40.7738117,-73.98885630000001,40.7421185,-74.0082146,40.7416331,-74.0070149,40.7716296,-73.99046919999999,40.739709,-74.0045923,40.7409462,-74.0075111,40.770312,-73.9913902,40.7691193,-73.9885587,"
"5FAD00C3D55A3FD129B01F72A40F9DF6","2013-01-13 08:25:00","2013-01-13 08:26:00","1","0.3","40.7782118,-73.9565226,40.7793571,-73.95567319999999,"
"824E7B72DA09B09C25AF8EAD2E6C88A4","2013-01-13 07:41:00","2013-01-13 07:42:00","1","0.51",""
"10497D23BC2A8217C8583B06B906146D","2013-01-13 07:21:00","2013-01-13 07:49:00","1","20.04","40.7845881,-73.9419392,40.7836498,-73.94351089999999,40.644728,-73.7820469,40.7973135,-73.9293046,40.7849701,-73.94095999999999,40.6452499,-73.78056769999999,40.7133832,-73.8240295,40.7885064,-73.9707007,40.8010791,-73.9294595,40.7923656,-73.96418849999999,40.798214,-73.92253339999999,40.7687341,-73.90714419999999,40.7923223,-73.9242084,40.7935579,-73.9670379,40.7885802,-73.9552791,40.6461633,-73.78417089999999,40.6447796,-73.7971918,40.645098,-73.7809678,40.6466193,-73.7811846,"
