0D81662FA2A114D2E635B951A7BFED2C,C1AF1158562420F3E506205C5A725BDC,VTS,1,,2013-01-03 09:39:00,2013-01-03 09:46:00,1,420,1.40,0,0,0,0
19805AB6F3EC7675A4FC83D9BF913944,0E5A6B39ABF4895327F78123B3AA055F,VTS,1,,2013-01-13 06:21:00,2013-01-13 06:29:00,1,480,1.84,-73.94722,40.779556,-73.949921,40.797241
CB3CB29937460506B59A5359D8E30BB1,2F40BE0DA05DCD70BC04772A4A9380EF,VTS,1,,2013-01-13 06:33:00,2013-01-13 06:44:00,2,660,3.68,-73.968727,40.799057,-73.990746,40.751122
D41CC653E39852FD6C92B6CD8C6ABC3B,23400331F03AB441F7C93D89E7659F9A,VTS,1,,2013-01-13 06:32:00,2013-01-13 06:42:00,1,600,3.68,-73.959023,40.799469,-73.974525,40.761078
8BA50E7846451E224F2D138EE25EA68A,44C2A46E778A3A8709BDDF494A8179B2,VTS,1,,2013-01-13 11:06:00,2013-01-13 11:19:00,1,780,3.76,-73.969849,40.784771,-73.988373,40.743053
4C5499D290C5AE1CFA38DA186FE90F01,C09787AFB9666F1FF2784864FE2B2E66,VTS,1,,2013-01-13 11:05:00,2013-01-13 11:15:00,6,600,3.00,-73.998772,40.713688,-73.997513,40.746635
385362C459F2DECC00D7E262B5F0B4C3,AB69CEC0635F64977151F108BCCCEF44,VTS,1,,2013-01-13 11:13:00,2013-01-13 11:17:00,5,240,.92,-73.99958,40.738667,-74.005508,40.727821
DCFC401398C827B50295910B794D4246,C33F95629ADF6CFBEF1702C7398226E4,VTS,1,,2013-01-13 11:14:00,2013-01-13 11:17:00,1,180,.31,-74.001633,40.737625,-74.005676,40.737614
8EC13935B948D60DD6CBAC6B91311C00,516034632743F243A53CD2B07C1B59CD,VTS,1,,2013-01-13 11:19:00,2013-01-13 11:19:00,1,0,.00,-73.834511,40.703968,-73.834511,40.703968
4D13C04349C49837B719781E629B1E27,FBE8D4DED2068123B2140DF37D76101C,VTS,2,,2013-01-13 10:52:00,2013-01-13 11:17:00,1,1500,18.56,-73.952957,40.791698,-73.790092,40.643532
D046A193DBA129FDC757E12621BF28DD,6A1F45E615FA2A0BDD37BDE4A66106F0,VTS,1,,2013-01-13 11:05:00,2013-01-13 11:18:00,1,780,5.09,-73.977531,40.730038,-74.014412,40.713802
C0A9818C5CFB524F33AA00BAE3BA4F58,94EA6AE5027B374CDBAE950364079E4F,VTS,1,,2013-01-13 11:07:00,2013-01-13 11:16:00,5,540,.99,-73.984009,40.75816,-73.990883,40.750607
4E317481C1F95D06777B300090FBF65B,0A393C1C52FC47C69DAFBC3E21558E38,VTS,1,,2013-01-13 11:09:00,2013-01-13 11:16:00,2,420,2.37,-73.958557,40.763943,-73.937653,40.792946
955DB80D61CB0BF2202F767BF65141B1,3526BF13A72B64FEA6474344CD5235A0,VTS,1,,2013-01-13 10:49:00,2013-01-13 11:18:00,6,1740,14.05,-73.985123,40.742096,-73.961395,40.600658
FD26FB5E970C62255F9F66EC70DD5DC9,241CEE1A711DCD92AEEBA2767F2C0262,VTS,1,,2013-01-13 11:16:00,2013-01-13 11:19:00,2,180,.70,-73.993477,40.733234,-73.987869,40.728756
0B894AA5971D456392009FEEADC83C75,2DE50461239A8D4CBF60BF4572BE83BD,VTS,1,,2013-01-13 11:09:00,2013-01-13 11:20:00,1,660,2.80,-73.978355,40.766586,-73.980583,40.755508
463FFB280ACD007D759F0C542D2E3EB7,E643C45208357215A3A5DC8B9E7DCBCE,VTS,1,,2013-01-13 11:18:00,2013-01-13 11:21:00,1,180,.78,-73.976952,40.743473,-73.974815,40.75069
57AF5221984EF7A77C03FF0410250743,E67CD554E512D401C138CB1D858AEDC5,VTS,1,,2013-01-13 11:19:00,2013-01-13 11:23:00,2,240,.90,-73.96183,40.771214,-73.957222,40.780159
ED37C74EBBC22A6BDB408F3590DA5229,C05B456EBC2E8DEA550CB04854154FF9,VTS,1,,2013-01-13 11:17:00,2013-01-13 11:23:00,1,360,1.29,-73.990257,40.731781,-74.000099,40.74279
AC77B897B23612F6857D90D4195E9292,18F658FA8369EC322B56527C6EBA55EC,VTS,1,,2013-01-13 11:23:00,2013-01-13 11:24:00,2,60,.31,-73.949898,40.772476,-73.950569,40.771275
DBD73D327326034CEDF935D1468F8743,4CBA7F44D9B01505336ADB91C5680250,VTS,1,,2013-01-13 02:02:00,2013-01-13 02:13:00,1,660,2.87,-73.993835,40.761864,-73.959877,40.767696
05957CAE639FBEF3437C288251786169,9A5E272DDECB44EA77FE740F5351CDDA,VTS,1,,2013-01-13 02:02:00,2013-01-13 02:16:00,1,840,2.75,-74.007362,40.740093,-73.978683,40.720078
0CA06825E31D118DED987821A7EDA3FE,94C5CB1B06F82A9AEA6E3A0EB746609D,VTS,1,,2013-01-13 02:09:00,2013-01-13 02:18:00,1,540,1.92,-74.006134,40.743847,-73.990776,40.756828
ED7A06D80D0F51DA041E783E51F113EB,0F74A5B51EA6E479B2DCB332F0FCD751,VTS,1,,2013-01-13 02:07:00,2013-01-13 02:20:00,1,780,3.47,-73.982491,40.731285,-73.991631,40.764717
B4A61CBE172F74FA5331EE039FFE8A73,69D7B9A38A419958A40EC9F299642F17,VTS,1,,2013-01-13 01:56:00,2013-01-13 02:18:00,1,1320,6.94,-73.99855,40.741112,-73.969833,40.806648
E2099162DA383A80E2EEF8D61A2612B3,4B1FB7725664E1E15BFB9EB297395EA5,VTS,1,,2013-01-13 02:14:00,2013-01-13 02:17:00,2,180,.74,-73.982109,40.746078,-73.982109,40.746078
3FFC48DBEB9D0179948B8E9E5D84D5D0,D8E8E0D52B335B01FDF3CD0ABE9C4C4E,VTS,1,,2013-01-13 02:16:00,2013-01-13 02:21:00,1,300,1.06,-73.982887,40.749371,-73.988678,40.757828
88EE27A5C8E9F5E29DCA6C32B743BCE7,E33107A21634E2A38BAC00CBEC70C949,VTS,1,,2013-01-13 02:09:00,2013-01-13 02:20:00,1,660,3.67,-73.96788,40.757175,-73.947037,40.763828
A0DA6FFF1B84D8552309619C55D7BB3D,7630CA14AE3CFB1FCFBB2C644EB8DE4B,VTS,1,,2013-01-13 06:27:00,2013-01-13 06:40:00,1,780,3.61,-73.989189,40.768169,-73.944946,40.77903
468C9CA4175D270D0F3446C010D18DB6,B478AFAA48F2A309D8FB6D2A88D68AC9,VTS,1,,2013-01-13 06:39:00,2013-01-13 06:43:00,2,240,1.24,-73.978989,40.76199,-73.991425,40.749725
1C488C370EC032657A76271EA2E1E77C,C619D4D0DCCFFF1628AC830C876D7356,VTS,1,,2013-01-13 06:41:00,2013-01-13 06:44:00,6,180,1.10,-73.982521,40.740742,-73.988358,40.727604
D83BF451B46974F22850BA3DBBA7729E,70211D5E293D6F009DC28965639A2EC2,VTS,1,,2013-01-13 06:28:00,2013-01-13 06:45:00,2,1020,5.49,-74.013321,40.716515,-73.979164,40.787346
723D0C0ED4C28144688C50CF764D8DF0,990A22AF9707CDFA52C2ECE890EA1294,VTS,1,,2013-01-13 06:42:00,2013-01-13 06:44:00,2,120,.69,-73.988884,40.748779,-73.982361,40.757332
8282A116E9700C127D757ACA20EAD16F,4006AF6AE4912E215DD2D89D54432153,VTS,1,,2013-01-13 06:38:00,2013-01-13 06:45:00,1,420,2.34,0,0,0,0
9BC64205F95011FC642652AF72EC37BC,CB95568702CE534619BCFEDFA56B3217,VTS,1,,2013-01-13 06:44:00,2013-01-13 06:46:00,1,120,.84,-73.966431,40.767467,-73.972023,40.760242
C901F6F260BB825D6ADA7BBA82EDCDAF,1A3DC479A6A39E27FFB0178A57C48BF3,VTS,1,,2013-01-13 06:36:00,2013-01-13 06:46:00,1,600,4.25,-73.949867,40.781372,-73.928963,40.744205
441BFF97D3EF323315131424FAFC5A9A,F6A7927D489CFBD5B9F5E0564E478810,VTS,2,,2013-01-13 06:22:00,2013-01-13 06:46:00,1,1440,18.84,-73.780006,40.647221,-73.950562,40.785816
F52E565BDEEAB06EF29AF718A2ED09E4,B6FA01D7E913AF505EA218E299404D25,VTS,2,,2013-01-03 17:55:00,2013-01-03 18:39:00,1,2640,17.96,-73.782639,40.644695,-73.969627,40.758266
69ECEEC44B31CE0F8013AE444635487E,C841883428BC0F3ED9C0105D33C4A1F6,VTS,1,,2013-01-13 06:39:00,2013-01-13 06:48:00,1,540,2.98,-73.995377,40.743977,-73.981033,40.780872
FA699984A93BA7C213387DD69C247D70,DC71C57BD0A432B14DFBD70A08BB40EA,VTS,1,,2013-01-13 04:25:00,2013-01-13 04:50:00,1,1500,9.60,-73.992706,40.745121,-73.939476,40.847851
18EC5C5872427C9AAA4BD503BE9A9B16,0E56A63C2A5F08E4ECB4CE2E864C00A5,VTS,1,,2013-01-13 04:27:00,2013-01-13 04:54:00,1,1620,6.41,-74.002533,40.733669,-73.954247,40.663677
942A9CC219BD7E3FF6E2830C12B54051,C951257FE6744F083FBA037AC217F84D,VTS,1,,2013-01-13 04:13:00,2013-01-13 04:52:00,1,2340,15.40,-73.965965,40.712936,-73.943428,40.78495
21A7261D9F52200BF05AF887128344B9,FEC1D8003798BEEB902664348B2E0076,VTS,1,,2013-01-13 04:37:00,2013-01-13 04:54:00,3,1020,5.41,-73.989716,40.734371,-73.937553,40.691502
1F3A1D54BB26E5D53A671C14731AF704,D7CE98820A09B431973A55741779922E,VTS,1,,2013-01-13 04:51:00,2013-01-13 04:58:00,1,420,1.67,-74.001556,40.727474,-73.983055,40.737904
B68D64ADB826927A83535E650F4016CA,2EE83D77768FEE22CAB3D25ED69F811B,VTS,1,,2013-01-13 04:32:00,2013-01-13 04:57:00,1,1500,7.72,-73.993095,40.741161,-73.902504,40.773758
2636E82376FA38D5D6D7844E01C26DD1,9C581C0F3683ABB9EA004144E93ABFF1,VTS,1,,2013-01-13 04:50:00,2013-01-13 04:55:00,1,300,1.44,-74.006706,40.743465,-73.995186,40.744827
861DC3E173CA188FEA09E9BE20E02F59,AF967B856217ADB3621D3E00FDD80C07,VTS,1,,2013-01-13 04:52:00,2013-01-13 04:55:00,1,180,1.23,-73.959358,40.763401,-73.949074,40.776749
FBE3D5282B4EB1FE6E7FD3B760980EBC,9D78EEF784BECE37F6BDCA6C99851584,VTS,1,,2013-01-13 04:53:00,2013-01-13 04:58:00,1,300,1.41,-74.00647,40.744602,-73.99276,40.758537
68BBCE52EADB581FE996955BFB475BB8,DA6931859B6DAD16A0DA15D105CBC445,VTS,1,,2013-01-13 04:53:00,2013-01-13 04:56:00,1,180,.97,-73.986992,40.722588,-73.993149,40.727928
60150AA39B2F654ED6F0C3AF8174A48A,64CE1B03FDE343BB8DFB512123A525A4,VTS,1,,2013-01-13 04:46:00,2013-01-13 04:57:00,1,660,3.69,-74.00206,40.727921,-73.944069,40.712841
253F71A0201F800FE5F1F796DE843C65,0BE5CA0072B5BE91AE043448F51AEAE6,VTS,1,,2013-01-13 04:39:00,2013-01-13 04:52:00,6,780,3.70,-73.980736,40.730606,-73.948265,40.701176
4085F0A7FAD6206E247D2F847606529B,FA4FAFFB56618554E8197E2CE7D1E678,VTS,1,,2013-01-13 04:48:00,2013-01-13 04:55:00,1,420,2.22,-73.93,40.828701,-73.951263,40.810276
A2E65635B51F4A59C33BAC5C2515F5FD,D4901D468ECC645BE90656CA67E44944,VTS,1,,2013-01-13 04:51:00,2013-01-13 04:55:00,1,240,1.85,-73.969162,40.754204,-73.954033,40.770546
51AAA7E3524E2B57B08B45A1828A1F25,D90058CCE96D5D0CEF59C787FB896E41,VTS,1,,2013-01-13 04:35:00,2013-01-13 04:58:00,5,1380,5.84,-74.008453,40.712643,-73.954102,40.770386
E382AC96D9E9E3A86DFC268AD5D2C4A2,9344E21FBE0D743DF1567D6594905294,VTS,1,,2013-01-13 09:27:00,2013-01-13 09:31:00,2,240,1.02,-74.009247,40.717274,-74.00592,40.711708
CA93F8576A51663C409C3DC2CA836DE8,E52D074F3CEDEB2F3E0A04BF5B7F8287,VTS,1,,2013-01-13 09:28:00,2013-01-13 09:32:00,1,240,.91,-73.988503,40.778862,-73.982254,40.773567
7A138A34B75F17B789E2B9E9E597FC40,36E9B6A67E2F57E6D38A66F60563BA29,VTS,1,,2013-01-13 09:27:00,2013-01-13 09:31:00,6,240,1.54,-74.007133,40.7439,-73.991959,40.7551
C6B2E3AAF5C7306AF035D1487724BF9E,377EC98053C57CC9EAE515D523FFCE68,VTS,1,,2013-01-13 09:21:00,2013-01-13 09:31:00,2,600,3.95,-73.987404,40.733353,-73.955673,40.719696
F1C63842BC47D1C30A1317560F24FD38,9D0A6E44AF6C07CD7C55792C2E5B44BE,VTS,1,,2013-01-13 09:26:00,2013-01-13 09:31:00,1,300,1.63,-73.982246,40.770699,-73.990387,40.751072
8064E1291750DCDA7C002CE0890CDD63,4B94DD68B536D465BF78682D3A85A589,VTS,1,,2013-01-13 09:25:00,2013-01-13 09:30:00,2,300,1.70,0,0,0,0
D6CFFA55D455E36D36C110DAD75F09C7,21FBBFAFAC93BF8CB18BD8332A302474,VTS,1,,2013-01-13 09:05:00,2013-01-13 09:29:00,2,1440,8.90,-73.996346,40.686127,-73.980873,40.775322
4B96B1B864EF6881D3597798C34B38F5,44FB0DB119308443B6938F67ACD9B563,VTS,1,,2013-01-13 09:25:00,2013-01-13 09:30:00,1,300,.87,-73.985023,40.778996,-73.978958,40.785053
E12B76291A4DF127D45655362C618FA8,CEC4354EEA3FE515440FF6181B66BDF2,VTS,1,,2013-01-13 09:16:00,2013-01-13 09:26:00,6,600,2.00,-73.982162,40.764053,-73.998329,40.764927
A7E52F824BC1D8DC2535D4C6471E7899,753F8F7AF1E2F64CFD043E0B5A7FDDF4,VTS,1,,2013-01-13 09:27:00,2013-01-13 09:32:00,1,300,1.32,-73.981636,40.779621,-73.983192,40.762226
1935F642E3E779EA484F5A803AA91BF0,28B9C04D77751FBDA21967476DEE30D4,VTS,1,,2013-01-13 09:21:00,2013-01-13 09:27:00,1,360,1.32,-73.991158,40.749249,-73.999207,40.734051
FC4DA85213228500952BAB8F700A8ACD,74DA9CAAD144D3C072EB6FB82BBC93D9,VTS,1,,2013-01-13 09:25:00,2013-01-13 09:32:00,2,420,1.68,-73.948723,40.773548,-73.952805,40.789207
6D9C475464A8B03AB81B582A77B19EBC,6B005E86ED9ADA04A648D1ABFC2A332C,VTS,1,,2013-01-13 09:22:00,2013-01-13 09:31:00,2,540,2.43,-73.96106,40.813553,-73.979851,40.784142
DA2F34B40B7C0D7EE249CFAD0514910C,4C98F23BAB1FCE8EFB61C01C14BB764E,VTS,1,,2013-01-13 09:19:00,2013-01-13 09:27:00,1,480,2.15,-73.978935,40.762466,-74.001244,40.756386
3511C9505DDC5B419C9AC7FE18DFAE5A,11D46EEF134DB38983EDEB333F63A04B,VTS,1,,2013-01-13 09:17:00,2013-01-13 09:31:00,1,840,9.00,-73.977501,40.746674,-73.861198,40.767738
DD95D2C659ACCE99E91A9A88F619BEC8,088EC4FBB86B954AAB55B80D557B3635,VTS,1,,2013-01-13 09:29:00,2013-01-13 09:36:00,1,420,2.14,-73.982475,40.77235,-73.994484,40.75275
73B1CEE5DD2EBFDF25DFE0F80651D1B7,1EF401D29E93D3AF05237663839910C1,VTS,1,,2013-01-13 09:10:00,2013-01-13 09:35:00,5,1500,3.39,-73.965424,40.795624,-73.962601,40.7995
C5EDD8977B82539BA4F724E233E37FF3,D35BF6D84E703F2A72B403A4E2CDC4AE,VTS,1,,2013-01-13 09:16:00,2013-01-13 09:36:00,2,1200,4.45,-73.983635,40.756748,-73.981102,40.75642
AC1A9F5D945DB0170155CB5030AF7F9D,F91214ED088AEB37BE08DF5BF7541FFF,VTS,1,,2013-01-13 09:29:00,2013-01-13 09:34:00,2,300,1.34,-73.971855,40.76041,-73.978355,40.772957
0F6CF8A85A039CDF369F01F2774682BA,F9834B9215FBE6430ACA7B1868AE0165,VTS,1,,2013-01-13 09:20:00,2013-01-13 09:30:00,2,600,3.65,-74.010475,40.71413,-74.042717,40.721169
25C7632E1C5EF7337F7AF363984521D2,8563C459B3B0AD353D9989FFB65A90D0,VTS,1,,2013-01-13 09:32:00,2013-01-13 09:36:00,1,240,1.29,-73.915733,40.835251,-73.915733,40.835251
BDBAD915DC95EDF9A6422C487CEBB03F,6B3067F5DE6229EF3256DC0D3390C10C,VTS,1,,2013-01-13 09:39:00,2013-01-13 09:42:00,1,180,.86,-73.959694,40.773773,-73.966377,40.764633
761A7768CDFA4DD565B17975368329A4,B92DE1C5242D43A9646F729106961875,VTS,1,,2013-01-13 09:32:00,2013-01-13 09:35:00,6,180,.74,-73.964989,40.755386,-73.972748,40.75293
17A181BBBA33F2D7D45D975CD9DAF2E2,887E3F3A0C56A788B9B8DA19832A021A,VTS,1,,2013-01-13 09:28:00,2013-01-13 09:37:00,1,540,3.04,-73.966293,40.773479,-73.989349,40.736095
0ED6E75F63147E2D8D67F85600816F15,18E0F4F112D4D4F8CD33F122F59D42CC,VTS,1,,2013-01-13 02:12:00,2013-01-13 02:17:00,1,300,.72,-73.994728,40.728016,-73.999603,40.719383
4C265FE80D14853CEB1D2B989497964D,5B95ECC10D1F439CF8BE95743C17C90C,VTS,1,,2013-01-13 02:02:00,2013-01-13 02:21:00,1,1140,5.68,-73.970558,40.76416,-73.941292,40.706005
20B235B80E6D5CACBADBE8BA2DB0D359,D4A47EF26E59A4853CB4DE8E56BFBCD4,VTS,1,,2013-01-13 01:58:00,2013-01-13 02:15:00,5,1020,5.24,-73.99173,40.753975,-73.927856,40.769772
0AE8BD5684889081E1CA269334A536BE,437E323263D72797F2870D24C2F9E89D,VTS,1,,2013-01-13 01:54:00,2013-01-13 02:02:00,1,480,.18,-73.984665,40.764172,-73.981537,40.783813
F7A704463E1F74B095D5B982052D9B2F,97CCBBEB58EA2AAE5063E659A87302D4,VTS,1,,2013-01-13 02:03:00,2013-01-13 02:17:00,4,840,4.74,-74.009178,40.738186,-73.978477,40.785748
E034E36C7B73E53B114B838FED36BEB2,3FDE20A3AA076AE6496E7BA9A1B1890C,VTS,1,,2013-01-13 02:09:00,2013-01-13 02:19:00,1,600,2.86,-73.956543,40.771343,-73.990623,40.758335
F47442941A25CB823A908E42A9EB7F85,A7905CFADA87E6548B6E1239D0770118,VTS,1,,2013-01-13 02:09:00,2013-01-13 02:17:00,2,480,1.87,-73.975342,40.787834,-73.961456,40.77132
5BFCB203F99DBD38AC5FFD19B8D2C192,B1E9B0EE56359F86A364F1236E291BEE,VTS,1,,2013-01-13 02:00:00,2013-01-13 02:18:00,2,1080,5.39,-73.976089,40.786236,-73.975281,40.733063
BCE67E21E58E32E2B043FF9FB108553B,1005BCF0C78B9427D8B3425865909CDE,VTS,1,,2013-01-13 02:02:00,2013-01-13 02:23:00,1,1260,4.55,-74.008377,40.725883,-73.958969,40.683578
274157A7E6A1820B13BB747B086462AD,4E681B236301DE0443A2D104011D02E1,VTS,1,,2013-01-13 01:59:00,2013-01-13 02:15:00,1,960,7.49,-73.915192,40.763763,-73.836098,40.716316
2F916CFD5E51E9A620F3D4F9D65D2A7B,2A30B29871D56BED841C3D4B199B34B9,VTS,1,,2013-01-13 02:07:00,2013-01-13 02:19:00,5,720,2.14,-73.984268,40.740303,-73.989876,40.757248
3C78C36D50A7C146F45D85C41965AE6C,F6993CCBC8DA664556A7E7DFBCEC7FE5,VTS,1,,2013-01-13 01:45:00,2013-01-13 02:16:00,1,1860,7.31,-73.986671,40.756828,-73.962448,40.677261
C2BE20999D1EB335DC90AF9DC9522DF3,2A4A3252EBBC11A2FCB94DDCAD6697CF,VTS,1,,2013-01-13 02:10:00,2013-01-13 02:15:00,1,300,1.27,-73.993187,40.741299,-73.98056,40.74662
307EAF9CA51FE5B085ACE93065C7E760,B06C4DBB23E039CE059E10031A0643AC,VTS,1,,2013-01-13 02:04:00,2013-01-13 02:17:00,6,780,3.97,-73.982224,40.727867,-73.955521,40.768551
FE2F0FD6CE971A485C114A18C3A7E51B,EC96520A9B89AE59160400EE63F7F4CA,VTS,1,,2013-01-13 01:51:00,2013-01-13 02:19:00,6,1680,6.98,-73.996048,40.744308,-73.94149,40.67691
B24E0ED0E7A0A13D86CC7B35A68EC5FC,157CC76BF1A17262DF74FCC0E65833CF,VTS,1,,2013-01-13 01:53:00,2013-01-13 02:17:00,1,1440,5.82,-73.986732,40.729946,-73.962555,40.658886
AF0D0FBEB3D68F7B77CAE1EDF0ABCEE1,DC7B8B9AECBCECFC5F95EA0F1B8CA22F,VTS,1,,2013-01-13 02:14:00,2013-01-13 02:19:00,1,300,.68,-73.990784,40.724396,-73.988441,40.731571
CE9AD89BCD75060B067F7E9157BE1403,512CD65C25B26CC01218770B9FEFD799,VTS,1,,2013-01-13 01:41:00,2013-01-13 02:17:00,2,2160,17.57,-73.991035,40.734123,-74.125458,40.629627
89C5EEA6625B996DF6B78EC635EDE643,B20AB831B143244553FF64C0A11ED419,VTS,1,,2013-01-13 01:59:00,2013-01-13 02:13:00,1,840,4.28,-73.977715,40.759636,-73.981895,40.721272
CB9F0A026095A5C1624211131969CE08,E108342C120A5BA346B4856F51362CA8,VTS,1,,2013-01-13 02:02:00,2013-01-13 02:18:00,1,960,10.02,-73.982307,40.731163,-73.933525,40.844601
06D29AF4D2C6C5A9E08FAC8F7FB425F5,131D69B83EE0B37FDB70B5A948F5CB9B,VTS,1,,2013-01-13 02:04:00,2013-01-13 02:14:00,4,600,4.26,-73.978233,40.729561,-74.003998,40.707417
2D78477497DAD3F7D86C970ACE57533F,CC499B30DA58DE9F31B7E6DF9BB670B6,VTS,1,,2013-01-13 06:06:00,2013-01-13 06:17:00,1,660,3.91,-73.993385,40.721649,-73.992813,40.763214
32A31869367DDE058DEF48F9B479FBC3,4EDBDE7EDCB2484A2BFAFDA146E1681E,VTS,1,,2013-01-13 06:02:00,2013-01-13 06:19:00,1,1020,4.73,-73.98391,40.725559,-73.942223,40.700989
91F6CD831E246B50A0E671012C3CB367,F3AC57739E33783EBA268337005F5B6C,VTS,1,,2013-01-13 06:04:00,2013-01-13 06:19:00,1,900,5.43,-73.955338,40.804539,-74.000496,40.740593
D87EB3AD2ED303B3D92E37D871B2C2E9,30934D515573EFC9B48844BA9A2420EA,VTS,1,,2013-01-13 01:52:00,2013-01-13 02:17:00,1,1500,6.35,-73.976273,40.749058,-73.931061,40.764851
