D99FFC82367536B36EAB9D94C89FDB02,6D6F36E52081FCF5A27706A614EBE53E,VTS,1,,2013-01-13 05:48:00,2013-01-13 06:03:00,5,900,5.54,-74.008034,40.714806,-73.982162,40.777821
2B64BC9CCC461010B1721D366C5A35F4,A102A6A15CD7435735AA16F8C4232BF5,VTS,1,,2013-01-13 05:47:00,2013-01-13 05:58:00,1,660,3.52,0,0,0,0
0832BDD7A3BE2ECA14DC518FCA8B7E5D,95A9240067854E22891487BC66154168,VTS,3,,2013-01-13 05:35:00,2013-01-13 05:57:00,1,1320,13.70,-73.995941,40.732853,-74.176979,40.694592
60E1BCBE0FC7D9E37E3B4A3AF604E403,E89022AA97D62BC67CE79D1DA286FAA1,VTS,1,,2013-01-13 12:07:00,2013-01-13 12:54:00,1,2820,26.01,-73.977135,40.763546,-73.833748,40.672684
FF77EDE2A169E92EC3025ABA0A39E5A8,3A9443A30E18569E69CB0BB592937379,VTS,1,,2013-01-13 12:35:00,2013-01-13 12:51:00,1,960,4.23,-74.005562,40.711189,-73.98774,40.738312
DF29E029E53F6AFB106D520C6B0EAA1C,85D89E3DECAE1857A330D5F396895E76,VTS,1,,2013-01-13 11:43:00,2013-01-13 11:58:00,1,900,3.14,-74.004333,40.742386,-73.970039,40.762974
F57801BD0CC97A7C1E8EFFF26AC18213,866627627AD0A8E94D648280E662377A,VTS,1,,2013-01-13 11:51:00,2013-01-13 11:57:00,1,360,1.64,-74.016106,40.709927,-74.004059,40.725506
DA9D3A843F89226E8E0313DEFF7CF7DA,67F885634B787B5722EDCE3B6BB2FDF5,VTS,1,,2013-01-13 11:50:00,2013-01-13 11:57:00,2,420,1.40,-73.951286,40.778492,-73.962624,40.762932
131949A57D5717A3E7112404CCDFF27B,0B2526A18831868606D654A571E23863,VTS,1,,2013-01-13 11:43:00,2013-01-13 11:59:00,1,960,2.22,-73.997398,40.761112,-73.98037,40.742294
82FECC91463458D844535F0B027A0C42,F9CCD8BDAE9E3AC31813487CBCC80D2E,VTS,1,,2013-01-13 11:35:00,2013-01-13 11:58:00,1,1380,4.81,-73.980026,40.780991,-73.996346,40.727276
B1D2DCC51A1C8DE4F6C985B00DFA6CC7,FA46DF987B54B54E46738BE41B28AB32,VTS,1,,2013-01-13 11:35:00,2013-01-13 11:55:00,5,1200,5.22,-73.9757,40.765247,-74.009964,40.721832
F865789AEA73DF9A5CDECE38BC5BB3B5,73AFB78D19CDE621A984693A69BE691F,VTS,1,,2013-01-13 11:34:00,2013-01-13 11:58:00,1,1440,5.14,-73.976021,40.748909,-73.958405,40.717281
F71AEBD7EDABA9D4157424BFC31D0477,9BDF9F2B2D8A6F063B8D945BDEEE2D80,VTS,1,,2013-01-13 11:47:00,2013-01-13 11:59:00,1,720,3.23,-73.941132,40.792572,-73.977905,40.776146
2249CF41A8B394A5C965607C5659D43F,452F10CA21AF98655578C99B1E39D4C2,VTS,1,,2013-01-13 11:47:00,2013-01-13 11:59:00,1,720,3.56,-73.942406,40.754116,-73.978325,40.752686
F051BFCF7C2F3D875B396377FF865E7C,015E4BDDAB23EED400CCA4E529E69996,VTS,1,,2013-01-13 11:52:00,2013-01-13 11:59:00,1,420,1.04,-73.983284,40.765919,-73.981361,40.779232
2740B1C8FE06B433B802A4E676593995,E4C51D00442458D6FFE1E957019D6BC9,VTS,1,,2013-01-13 11:55:00,2013-01-13 11:59:00,1,240,.63,-73.983223,40.744576,-73.991364,40.742344
E12B76291A4DF127D45655362C618FA8,CEC4354EEA3FE515440FF6181B66BDF2,VTS,1,,2013-01-13 11:55:00,2013-01-13 12:00:00,6,300,2.01,-73.980309,40.742847,-73.972839,40.725048
7E891B339D94C865F2FDAB19F165202E,25C56F2D5EF1F18782B9414E045087EF,VTS,1,,2013-01-13 11:50:00,2013-01-13 11:59:00,1,540,2.33,-73.953651,40.785301,-73.972374,40.756413
B9D9BEFBE802376438CCC5E1BC762549,DEE9BB32152557E1DBFA47FF4C096229,VTS,1,,2013-01-13 11:57:00,2013-01-13 12:00:00,1,180,.28,-73.995163,40.754593,-73.991707,40.754787
BB5707022EDCB8270E6B12374419B80C,21732E183EBFF0FD2162E1716B354C0B,VTS,1,,2013-01-13 11:54:00,2013-01-13 12:02:00,1,480,1.55,-73.978806,40.740746,-73.995743,40.733028
D629A960F38A79DB5BDAFA2152E36294,F42F333DDFBF005A4F670753021BC2BD,VTS,1,,2013-01-13 11:53:00,2013-01-13 12:03:00,3,600,3.80,0,0,0,0
AB2E5756ADFEC998AA0F4A94DC7FB38B,9B4D644B214B727E29B25CBAC31CB63E,VTS,1,,2013-01-13 11:50:00,2013-01-13 12:01:00,1,660,1.54,-73.985542,40.768257,-73.995323,40.749737
ADB19D2F8313F2DB9FB67C85809B1ED9,F84CCE2772BB39BDDE5D8EA5F93E355E,VTS,1,,2013-01-13 11:56:00,2013-01-13 11:59:00,2,180,.76,0,0,0,0
8CDC57710E25744AAE9ADE5811B2C896,6A6D8D2858C5BA46F5A2AD09B62D74D7,VTS,1,,2013-01-13 11:52:00,2013-01-13 12:02:00,5,600,1.79,-73.956345,40.770523,-73.974205,40.755787
FDFAB054473C15946DFDA6E6B0558390,03D8FF5DBEF18624E39365D8B2A6C64C,VTS,1,,2013-01-13 11:56:00,2013-01-13 12:01:00,5,300,.92,-74.007996,40.723362,-73.997742,40.725842
CB74A25305AF9F03B3B19B3081E37ED1,443B9E9E4F032AA75B3F8FD44EB5FFC1,VTS,1,,2013-01-13 11:51:00,2013-01-13 12:02:00,1,660,1.40,-73.979141,40.762363,-73.982178,40.775433
A3537ECF177EAA80E8C65BA53F4E7F2B,C91F9CBB5EFEE737B9C0BBF60C8D1508,VTS,1,,2013-01-13 11:57:00,2013-01-13 12:01:00,1,240,.94,-73.978546,40.788162,-73.978203,40.778931
8C20F0C1D267C4715373F8A8D2E4350F,44D5D4B29628168EF52325DB6AE7A02F,VTS,1,,2013-01-13 11:57:00,2013-01-13 12:02:00,5,300,1.29,-73.972298,40.794167,-73.982018,40.778973
DD2113204E0EAA6F0015190217E023B4,B94FDB3FFC27B7A3CFA0DC77B9EA0A8D,VTS,1,,2013-01-13 11:51:00,2013-01-13 12:01:00,1,600,5.24,-73.994659,40.689747,-74.016762,40.635426
383E0C5CDEAD28C1273817087900EC2F,240B9C880F85409C8E3FA3A85E4848EE,VTS,1,,2013-01-13 11:52:00,2013-01-13 12:00:00,6,480,2.57,-74.010361,40.711617,-73.992897,40.742786
474C0EE2B16884B48A8FEDF1C2B2C4F7,A8F5934C6E748B89F445513CBB2586F5,VTS,2,,2013-01-13 08:03:00,2013-01-13 08:28:00,5,1500,17.09,-73.979172,40.761456,-73.789864,40.643139
72C2C71B7C7D22B5D52F384BE91C8829,3F6E02653C66174A19399B2024574B75,VTS,2,,2013-01-13 08:04:00,2013-01-13 08:27:00,1,1380,18.53,-73.780968,40.645103,-73.979881,40.723728
D8EEAA8A2BCB6643E5AA0373010A858A,2CD698AFC211F0C8F0EBF4A792D49D89,VTS,1,,2013-01-13 08:26:00,2013-01-13 08:28:00,1,120,.66,-74.002487,40.71854,-73.996811,40.723072
F2BBF25EAEA65ED65C068F3608D97634,5D3BA068222EC8DC9852EF2C0F2989A5,VTS,1,,2013-01-13 08:22:00,2013-01-13 08:26:00,2,240,.71,-73.960716,40.765671,-73.962723,40.759068
13819BD4C711C0DFB63802E153F28036,D382D7F6FD81C545B846C2059BE6892C,VTS,1,,2013-01-13 08:19:00,2013-01-13 08:29:00,1,600,3.59,-73.957336,40.770058,-73.995003,40.74057
EB64402E0D86DCFE2298FED39CBD7B0A,FFC0287B12671207C066E46DA7F06734,VTS,1,,2013-01-13 08:27:00,2013-01-13 08:28:00,1,60,.36,-73.98645,40.767113,-73.989853,40.762592
62099C3783738399C97EE0D4E35A3F0A,0BDB857DCD33B00CDEC14B171231DDC3,VTS,1,,2013-01-13 08:21:00,2013-01-13 08:28:00,1,420,1.65,-73.953735,40.78215,-73.936905,40.793896
8CDCE0197BB3E84D350A0AD4B22C4D26,4BAC54C4AF7F32C6AFED00D1A79432FE,VTS,1,,2013-01-13 08:23:00,2013-01-13 08:29:00,1,360,1.44,-73.949783,40.772209,-73.967148,40.766808
