C2BE20999D1EB335DC90AF9DC9522DF3,7CDADD276F64384887D36EC77212E554,VTS,1,,2013-01-13 13:10:00,2013-01-13 13:25:00,1,900,2.59,-73.994049,40.751266,-73.99791,40.725819
C7C670B61035071B3611BFE9704B5AFB,604DD9A08A31B02DF1B2553F64CE461B,VTS,1,,2013-01-13 13:20:00,2013-01-13 13:28:00,6,480,1.18,-74.005768,40.707382,-74.016235,40.716446
31192E33A41141F325579B7B934EF1A7,D5CEAE3917539DE7DADD3DC6ED09D519,VTS,1,,2013-01-13 13:17:00,2013-01-13 13:28:00,5,660,1.69,-73.954979,40.769966,-73.974586,40.759804
16DBB69DD1C7E67AA1685FFE560D579E,92918B07FE34968B8AB024D7F9FB9DEB,VTS,1,,2013-01-13 13:04:00,2013-01-13 13:27:00,1,1380,8.98,-73.872864,40.773888,-73.865669,40.687943
29B7093ADBF6FA35317A2744D1AB4EDA,1330DA1FBD22F78997A16AF362C466D1,VTS,1,,2013-01-13 13:05:00,2013-01-13 13:27:00,1,1320,4.80,-73.98085,40.782513,-73.997269,40.725426
85720A3C71973D86C8CA39B0B79B6968,25AEADC42D63A3730B79AB418E5D96A6,VTS,1,,2013-01-13 13:16:00,2013-01-13 13:25:00,1,540,1.79,-73.974701,40.777885,-73.988594,40.760124
E05140D4AD30E0FE428432196547A40D,F6E7ADA84485264F2AF5AC88A8DDCBEA,VTS,1,,2013-01-13 13:25:00,2013-01-13 13:27:00,1,120,.55,-73.987038,40.776146,-73.982384,40.782227
7B203E9D4AB2A49EDD3008F5DCEB537F,1CD4CEA1F34B92F4B8F2CE64EBD987E9,VTS,1,,2013-01-13 13:23:00,2013-01-13 13:27:00,1,240,.90,-73.981903,40.740601,-73.97641,40.751583
26EB9B3D549523A9BFFD78A7B6E46CE8,1E978D6F1832623DF6827284245F1593,VTS,1,,2013-01-13 13:11:00,2013-01-13 13:26:00,1,900,4.26,-73.979454,40.784771,-73.994934,40.73959
9BB0967A68E5CB102482F0E16CD376EF,9C0A29FD752D2421F12FBAC49D1677EF,VTS,1,,2013-01-13 13:17:00,2013-01-13 13:27:00,1,600,1.45,-73.992676,40.737331,-74.008194,40.737419
F38307D9B4D970592589D46752656374,AE7FE60734278800DB8F04DCE049CD12,VTS,1,,2013-01-13 13:18:00,2013-01-13 13:27:00,1,540,5.04,-74.002632,40.715275,-73.969635,40.749008
05F78AB52FD9C5614F90554F0EDCEC75,816648CC0B8740D3D764ADBAEFD15BC4,VTS,1,,2013-01-13 13:18:00,2013-01-13 13:26:00,2,480,1.90,-73.956154,40.767361,-73.973434,40.784409
7A3E5F967B2D11A6BDA7884C5C49FC85,DFBBAE8DFF68C0DD348E1AFCF0D0D15E,VTS,1,,2013-01-13 13:21:00,2013-01-13 13:29:00,5,480,1.42,-73.981827,40.762138,-74.000443,40.758045
980B554CAEC3E2C077D905EC4A286EE4,018B84B770A384B90785D0CBDE32401E,VTS,1,,2013-01-13 13:23:00,2013-01-13 13:27:00,1,240,.78,-73.986679,40.728374,-73.994675,40.735813
6012F4F3E8D7319D17F39FBBA0926189,B04E12451AD230966237D0F6C4B8E16E,VTS,1,,2013-01-13 13:22:00,2013-01-13 13:29:00,4,420,1.27,-73.993408,40.767677,-73.978462,40.763474
B54079BCF8BB00E286A4E4EA2192FEB6,F35D1BDA768AA9C908C107435E79B286,VTS,1,,2013-01-13 11:16:00,2013-01-13 11:27:00,1,660,2.37,-73.964813,40.759895,-73.970963,40.783108
EACCD52D3245E066B1DB3A86979CDC00,EE6E123B762322C800116FAD1BE3C08E,VTS,1,,2013-01-13 11:16:00,2013-01-13 11:27:00,1,660,2.73,-73.984825,40.724289,-73.971817,40.746197
7AFEB60BF1B7FA5176F29F8D7FACFEF0,B1D48C2F20562CFE9FE2F7018BA9F666,VTS,1,,2013-01-13 11:17:00,2013-01-13 11:27:00,1,600,2.69,-73.965416,40.768806,-73.962738,40.797043
78C27C71C9B9DC4742AFFD4808435ADB,50F7DE9D90F9DAAC47A764E6EBC0B863,VTS,1,,2013-01-13 11:14:00,2013-01-13 11:25:00,1,660,3.85,-74.009117,40.713505,-73.975594,40.757153
5D240CD94C1D3DCF02A4A8700D2683F1,27B43729F435E8910497CBF8654DC7AA,VTS,1,,2013-01-13 11:09:00,2013-01-13 11:27:00,5,1080,4.45,-73.967537,40.76553,-74.01001,40.7202
B51E373D4B4CB185F28F717262C59233,559946CB283643A1C61FEEF2A64D66C0,VTS,1,,2013-01-13 07:49:00,2013-01-13 07:59:00,6,600,3.34,-73.95771,40.717827,-73.984695,40.728359
B840E77A2BEFE4D12DA13067EF6FAE5D,5D0FC0FCE60426091D109FBE862BB2EF,VTS,1,,2013-01-13 07:37:00,2013-01-13 08:00:00,1,1380,8.38,-73.917953,40.77021,-74.004509,40.716068
73FD8F46EF0B36C631E15CA952E31375,8E80D73BB8EC40203E00B0818A98A823,VTS,1,,2013-01-13 07:57:00,2013-01-13 08:01:00,5,240,.94,-73.99041,40.756222,-73.98172,40.758659
2DD8ABFB1911B65D1C573D01F25F95F7,98C76751FAE5592B5162BCBC3685239F,VTS,1,,2013-01-13 07:54:00,2013-01-13 08:07:00,1,780,10.16,-73.781441,40.64481,-73.861206,40.738049
B208B9A7887DA60032BA923A76FD4185,948BDABFF16D078809BB143877F9029C,VTS,1,,2013-01-13 08:02:00,2013-01-13 08:09:00,1,420,.93,-73.988335,40.718742,-74.003708,40.723843
B7BC945B6272C8CB4E4BEA3AF9606DFB,1963E8C64CADAFD53ACA98F06C8F40DC,VTS,1,,2013-01-13 07:51:00,2013-01-13 08:09:00,2,1080,6.12,-73.927238,40.762882,-73.970932,40.795677
9AE4E5913011D9842C31F8D120697F5B,191F9FA1FCB4C083E571CE62418037B7,VTS,1,,2013-01-13 08:06:00,2013-01-13 08:10:00,1,240,1.97,-73.98838,40.718544,-73.965317,40.708138
D5DB49A3CBC353FB7C5DC83E09E2A333,911A625DA8B7C2FB4F6FC77FA37BC307,VTS,1,,2013-01-13 08:05:00,2013-01-13 08:09:00,1,240,.66,-73.954262,40.764145,-73.950424,40.771378
23A8ED0AAA1936A28C652B80903B42FB,3CEA0E36D984553348CA536F07CA7617,VTS,2,,2013-01-13 07:48:00,2013-01-13 08:09:00,1,1260,17.27,-73.78347,40.648731,-73.970955,40.756802
EE609D2525C80D9A3F6B5C9943CA6B50,9F7F5B1EF0B94310A920AD8394AE77CC,VTS,1,,2013-01-13 07:59:00,2013-01-13 08:14:00,2,900,7.30,-73.995499,40.695873,-73.998428,40.755386
1C6DD9530E52969E2B4574700F4A558D,0E5CF2AF1CB8766E5728B7A6F95FD4DE,VTS,1,,2013-01-13 08:07:00,2013-01-13 08:12:00,4,300,1.18,-74.003174,40.750599,-73.999611,40.759121
89EDAF45090C74611B52AFFC3E10A69D,6D658F720DED7DD88EBE8B49D7FBCC5D,VTS,1,,2013-01-13 08:08:00,2013-01-13 08:14:00,2,360,1.49,-73.963203,40.768963,-73.981857,40.777958
EC8B1C51CBA4472C243D00F98F73B1DE,52004C71D26D92B68D3424E7572B9535,VTS,1,,2013-01-13 08:04:00,2013-01-13 08:13:00,1,540,1.88,-73.986809,40.733871,-73.995216,40.749866
738832866F8EEC8A5284E7CEB18ECE80,CF76FB86C5BE0F48FDA523675EDFBB7C,VTS,2,,2013-01-13 07:45:00,2013-01-13 08:15:00,1,1800,20.81,-73.78968,40.646461,-73.979759,40.786011
E4D5B759BC1D25B98DDD3980F3A4B65E,60448019BA030F71DC444A10D4A0336D,VTS,1,,2013-01-13 08:06:00,2013-01-13 08:11:00,1,300,.88,-73.971474,40.757381,-73.981453,40.762669
96F67FB36A356A23CF553618CB48D84E,F06D50B50E13D32FAB4C93204E401755,VTS,1,,2013-01-13 08:08:00,2013-01-13 08:15:00,1,420,2.30,-73.956375,40.719082,-73.956375,40.719082
A19418FE7024B00F30F3F3DB4F36611C,984C27E81651F14F38AE150AF2259C40,VTS,1,,2013-01-13 07:54:00,2013-01-13 08:16:00,2,1320,6.16,-73.961159,40.774883,-73.892555,40.748905
FEFD48093EC151BA98BFBD7B44D3D394,1E092A83F631B7DB7F920F690A39F25B,VTS,1,,2013-01-13 08:03:00,2013-01-13 08:14:00,2,660,3.29,-73.958176,40.717228,-73.994247,40.726498
46ECA3A606B09A95BCA7736975B772D5,51B9CADAC31BBE2DD3E81AFD93A280C7,VTS,1,,2013-01-13 08:13:00,2013-01-13 08:17:00,6,240,1.14,-73.956024,40.767818,-73.968941,40.764336
3DE831F32B0B448E96B06BC1BD2DF601,D6E523AE60D38508B5298030E09C96F4,VTS,1,,2013-01-13 08:08:00,2013-01-13 08:11:00,3,180,.68,-73.989616,40.762562,-73.983536,40.765759
2E8F02FAEDF24344D4DF461081F69719,0250F081AC469A0092C72112C4E5AB64,VTS,1,,2013-01-13 11:15:00,2013-01-13 11:25:00,3,600,.65,-74.000656,40.758072,-73.997833,40.751362
C2E2C24C7DA4DC370CFEB8EDBDCCE731,EE3FA8904F58196C2B859E4CC807F66A,VTS,1,,2013-01-13 11:18:00,2013-01-13 11:27:00,5,540,2.36,-73.979004,40.762009,-73.952919,40.776703
